,ID,lat,lon,start_date,incident name,fully_contained,geographic_area,size,temp,feels_like,pressure,humidity,dew_point,clouds,wind_speed,rain,weather,weather_description
1176,44250,36.1925,-99.5033333,2024-04-10 00:00:00,57,True,SAC,5291.0,287.99,286.6,1010,41,274.87,85,6.65,0.0,Clouds,overcast clouds
1177,44251,36.295829,-94.900979,2024-04-12 00:00:00,Saline Creek,True,SAC,374.0,288.97,287.47,1015,33,272.79,0,3.8,0.0,Clear,clear sky
1178,44252,39.566,-96.562,2024-04-16 00:00:00,Blue River 2,False,RMC,5569.0,300.32,301.07,1002,55,290.5,18,8.84,0.0,Clouds,few clouds
1179,44253,39.453,-96.693,2024-04-16 00:00:00,Burklund,True,RMC,8305.0,300.09,301.02,1002,58,291.13,16,9.54,0.0,Clouds,few clouds
1180,44254,39.0311111,-99.1861111,2024-04-16 00:00:00,Codell Rd,True,RMC,1750.0,297.8,297.81,996,57,288.72,49,9.6,0.45,Rain,light rain
1181,44255,43.1736111,-102.4052778,2024-04-13 00:00:00,Creek Side,True,RMC,751.0,295.26,294.05,1012,20,271.49,0,2.06,0.0,Clear,clear sky
1182,44256,36.8280556,-91.4138889,2024-04-14 00:00:00,Spring,True,EACC,130.0,299.08,298.75,1015,39,284.08,0,4.35,0.0,Clear,clear sky
1183,44257,36.863617,-93.016617,2024-04-04 00:00:00,Bar K,True,EACC,119.1,282.51,280.07,1009,51,272.93,0,4.68,0.0,Clear,clear sky
1184,44258,37.8891667,-91.9666667,2024-04-13 00:00:00,Eclipse,True,EACC,127.8,291.05,289.73,1020,32,274.14,0,2.4,0.0,Clear,clear sky
1185,44259,36.9952778,-92.1391667,2024-04-05 00:00:00,446,True,EACC,511.0,286.58,284.84,1013,33,270.93,0,3.33,0.0,Clear,clear sky
1186,44260,37.4694444,-91.32,2024-04-14 00:00:00,Minninghaw,True,EACC,287.6,298.5,298.11,1014,39,283.56,3,3.85,0.0,Clear,clear sky
1187,44261,36.7461111,-92.1425,2024-04-06 00:00:00,Backbone,True,EACC,450.0,290.4,289.38,1017,46,278.69,0,2.18,0.0,Clear,clear sky
1188,44262,47.8591667,-98.5652778,2024-04-10 00:00:00,Twisted Arrow,True,NRC,1365.3,288.54,287.1,1006,37,273.94,46,2.01,0.0,Clouds,scattered clouds
1189,44263,43.7616667,-112.1188889,2024-04-13 00:00:00,East Springs,True,GBC,495.0,294.69,293.68,1004,30,276.4,78,4.31,1.54,Rain,moderate rain
